1495689100745183237	2022-02-21	03:17:24	https://twitter.com/CNSAWatcher/status/1495689100745183237	https://pbs.twimg.com/ext_tw_video_thumb/1495688971615092738/pu/img/YIBUxSjsqo9sqNqr.jpg	Turns out that CharmingGlobe(长光卫星)’s commercial remote sensing satellites Jilin(吉林)-1 can take short videos from space. Here’s Bird’s Nest (National Stadium) and Ice/Water Cube during #ClosingCeremony of #Beijing2022 #WinterOlympics. Raw Gifs at:  https://t.co/yiG1hESwU8  https://t.co/rbZpM6faa7
1495232600910274568	2022-02-19	21:03:26	https://twitter.com/CNSAWatcher/status/1495232600910274568	https://pbs.twimg.com/media/FMAiIBdXwAEecF1.jpg	🌖Chang'e-4 Yutu-2 lunar rover discovers translucent glass globules on far side of moon! Paper:  https://t.co/2CU0vGfui7  https://t.co/8Y15R7vWD9
1495097687770910722	2022-02-19	12:07:20	https://twitter.com/CNSAWatcher/status/1495097687770910722	https://pbs.twimg.com/media/FL-nbCJX0AMCJI6.jpg	CMSA is updating full TLE orbit data regularly of Tiangong Space Station (CSS) to facilitate all “space entities” to conduct collision avoidance and orbital analysis. This is after US’s denial in UN of two US satellites’ close encounters “endangering CSS astronauts’ safety”.  https://t.co/FPokeKO21w
1494602570375045123	2022-02-18	03:19:55	https://twitter.com/CNSAWatcher/status/1494602570375045123	https://pbs.twimg.com/ext_tw_video_thumb/1494602344658522112/pu/img/xb7KdoHi5845nmwL.jpg	🌏🔭Earth and Space, viewed from Tiangong Space Station (CSS). HD Full 4mins:  https://t.co/5Y6yLqNlH4  https://t.co/MCMlHC8q6B
1494600466042396679	2022-02-18	03:11:34	https://twitter.com/CNSAWatcher/status/1494600466042396679	https://pbs.twimg.com/media/FL3jMpdXIAAmMeV.jpg	Photos of Astronaut Wang Yapin with her shortened Zither(古筝/Guzheng) in Lantern Festival Gala in Tiangong Space Station (CSS).  https://t.co/qVg0aYeD6f  https://t.co/sHOFUd8Jou
1494600453203628032	2022-02-18	03:11:31	https://twitter.com/CNSAWatcher/status/1494600453203628032	https://pbs.twimg.com/ext_tw_video_thumb/1494600364515078144/pu/img/F_sGSD7u9zcV2sjF.jpg	Interesting that Astronaut Ye Guangfu also took an instrument to space. Hers's Ye playing cucurbit flute (葫芦丝/Hulusi) in Tiangong Space Station (CSS) during Lantern Festival. HD Full:  https://t.co/gFzvy8NzHZ  https://t.co/juO1IGMUN3
1494373319151439872	2022-02-17	12:08:58	https://twitter.com/CNSAWatcher/status/1494373319151439872	https://pbs.twimg.com/media/FL0Ul3aWYAMC2ZF.jpg	Photos by SpaceWill(航天世景)’s Gaojing(高景/HighView)-1 commercial remote sensing satellite of skiing competition area for #Beijing2022 #WinterOlympics Source:  https://t.co/D6yTx7cyUX  https://t.co/XMez5LiwVL
1494246660356063233	2022-02-17	03:45:40	https://twitter.com/CNSAWatcher/status/1494246660356063233	https://pbs.twimg.com/media/FLyhatgWQAARm_T.jpg	Payloads for Long March 8 Y2 rocket moving to VAB in Wenchang.  https://t.co/lbSILXaqzP Credit: @vony7_  https://t.co/FEaeUWZhsQ
1493652102626877441	2022-02-15	12:23:06	https://twitter.com/CNSAWatcher/status/1493652102626877441	https://pbs.twimg.com/ext_tw_video_thumb/1493652073325416455/pu/img/1wxc4Tk7vW4c3y6a.jpg	Astronaut Wang Yaping play the song ‘Jasmine Flower’(茉莉花/MoLiHua) with a shortened Zither(古筝/Guzheng) in Lantern Festival Gala in Tiangong Space Station (CSS). Seems that Tianzhou cargo ships have more than enough capacity for entertainment stuff.  https://t.co/Q9q4G1rgrU  https://t.co/KpXRwcJzEo
1493515769090658306	2022-02-15	03:21:22	https://twitter.com/CNSAWatcher/status/1493515769090658306	https://pbs.twimg.com/ext_tw_video_thumb/1493515717756567555/pu/img/lfVzihDdZi2KWXVd.jpg	Lantern Festival (元宵节/YuanXiao Jie) riddles in Tiangong Space Station (CSS). Conventionally lantern festival or mid of 1st lunar month marks the end of celebration for #ChineseNewYear #LunarNewYear with the first full moon in the sky. HD Full:  https://t.co/4QK2Vfb8JA  https://t.co/YSv1t78kz1
1493284196474888193	2022-02-14	12:01:10	https://twitter.com/CNSAWatcher/status/1493284196474888193	https://pbs.twimg.com/media/FLk2D3DX0AI0bpc.jpg	After construction, Tiangong Space Station (CSS) will have 67 exposed payloads and 25 experiment racks inside, among which Chinese Academy of Sciences (CAS) is utilizing 14 racks. International payloads from multiple countries will be installed as well. Credits: CNSA/UN/@SegerYu  https://t.co/6pM3giA8sA
1492415784769007617	2022-02-12	02:30:25	https://twitter.com/CNSAWatcher/status/1492415784769007617	https://pbs.twimg.com/media/FLYgPquXIAIX3np.jpg	Wentian(问天/HeavenlyQuestion) experiment module for Tiangong Space Station (CSS) first time in camera, to be launched by Long March (CZ) 5B rocket at the mid of 2022. Source:  https://t.co/L57iTXdfgj  https://t.co/2gL68OVL6Q
